,source_singular,country,country_pct,country_total,sub_event_type,sub_event_type_pct,sub_event_type_total
3283,112 Achterhoek-Nieuws,,,,,,
3284,Al Ghad (Jordan),,,,,,
3285,Lokalavisen,,,,,,
3286,10/11 Now,,,,,,
3287,Sahara Media,,,,,,
3288,Caserta 24ore,Italy_majority,1.0,13.0,Peaceful_protest_majority,0.9230769230769231,12.0
3289,Al Markaziah,,,,,,
3290,Wlkp24.info,,,,,,
3291,Malaysiakini,,,,,,
3292,SOS Medias,,,,,,
3293,Sanabis Media,,,,,,
3294,Public News Service,,,,,,
3295,Leader-Telegram,,,,,,
3296,Deschide,Moldova_majority,1.0,25.0,Peaceful_protest_majority,0.84,21.0
3297,Echo 24,,,,,,
3298,La Prensa (Panama),Panama_majority,1.0,26.0,Peaceful_protest_majority,0.8461538461538461,22.0
3299,T13,,,,,,
3300,AhlulBayt News Agency,Bahrain_majority,1.0,16.0,Peaceful_protest_majority,0.9375,15.0
3301,UNEF,,,,,,
3302,USA Today,,,,,,
3303,Il Martino,,,,,,
3304,Arhus Stiftstidende,,,,,,
3305,NBC3,United_States_majority,1.0,6.0,Peaceful_protest_majority,1.0,6.0
3306,Pipe Dream,,,,,,
3307,Daily Evergreen,,,,,,
3308,Argonaut,United_States_majority,1.0,20.0,Peaceful_protest_majority,1.0,20.0
3309,Lo-Down,,,,,,
3310,AlManar TV,,,,,,
3311,B92.net,,,,,,
3312,Takvim,Turkey_majority,1.0,8.0,Change_to_group_activity_majority,1.0,8.0
3313,Nordjylland For Frihed,Denmark_majority,1.0,5.0,Peaceful_protest_majority,0.8,4.0
3314,KALB NewsChannel 5,,,,,,
3315,Alto Adige,,,,,,
3316,Blic Online,,,,,,
3317,Hot 99.1FM,,,,,,
3318,JBay News,,,,,,
3319,Stop Detention for Safe Living,,,,,,
3320,SEIU PA State Council,,,,,,
3321,WTVF,United_States_majority,1.0,5.0,Peaceful_protest_majority,1.0,5.0
3322,Brentwood Home Page,,,,,,
3323,Civil Georgia,,,,,,
3324,Amman Net,,,,,,
3325,KUOW94.9,United_States_majority,1.0,7.0,Peaceful_protest_majority,1.0,7.0
3326,UNEN,,,,,,
3327,CGTN,,,,,,
3328,Sada al Bahrain,,,,,,
3329,SET News,,,,,,
3330,El Periodico Extremadura,Spain_majority,1.0,24.0,Peaceful_protest_majority,1.0,24.0
3331,AMIC,,,,,,
3332,Glogow Naszemiasto,,,,,,
3333,Chattanooga Times Free Press,,,,,,
3334,WAMU88.5,United_States_majority,1.0,7.0,Peaceful_protest_majority,1.0,7.0
3335,KEYC News Now,,,,,,
3336,Huddersfield Examiner,,,,,,
3337,Rode Luer,Norway_majority,1.0,5.0,Peaceful_protest_majority,1.0,5.0
3338,KMTV3,,,,,,
3339,Y100,,,,,,
3340,HCAM-TV,,,,,,
3341,Save Immigrants Osaka,,,,,,
3342,Tradition and Order,Ukraine_majority,1.0,6.0,Peaceful_protest_majority,0.8333333333333334,5.0
3343,La Presse,,,,,,
3344,Salerno Today,,,,,,
3345,QNS,United_States_majority,1.0,9.0,Peaceful_protest_majority,1.0,9.0
3346,Naharnet,,,,,,
3347,L'Amico Del Popolo,,,,,,
3348,Cronache Nuoresi,,,,,,
3349,SDP Noticias,Mexico_majority,1.0,6.0,Peaceful_protest_majority,1.0,6.0
3350,Teamsters,,,,,,
3351,LaborPress,,,,,,
3352,Fort Bend Herald,,,,,,
3353,France Inter,France_majority,1.0,13.0,Peaceful_protest_majority,1.0,13.0
3354,Koshi Online,,,,,,
3355,VOCAL-NY,United_States_majority,1.0,5.0,Peaceful_protest_majority,0.8,4.0
3356,Lowell Sun,,,,,,
3357,Ilmeridio,,,,,,
3358,Ridgewood Tenants Union,,,,,,
3359,LBC International,,,,,,
3360,Nezavisne Novine,,,,,,
3361,Vecernje Novosti,,,,,,
3362,Eater New York,,,,,,
3363,Livingston County News,,,,,,
3364,CT Insider,,,,,,
3365,Yale Daily News,,,,,,
3366,CBS62,,,,,,
3367,WOOD TV8,,,,,,
3368,New York Taxi Workers Alliance,,,,,,
3369,Emporda,Spain_majority,1.0,12.0,Peaceful_protest_majority,1.0,12.0
3370,Ravenna e Dintorni,,,,,,
3371,Rete8,,,,,,
3372,Bihar Times,India_majority,1.0,6.0,Peaceful_protest_majority,0.8333333333333334,5.0
3373,Ventura County Reporter,,,,,,
3374,Metropol.hu,,,,,,
3375,National Police,,,,,,
3376,Russian Union of Latvia,,,,,,
3377,VG,,,,,,
3378,Dagsavisen,,,,,,
3379,Avisa Oslo,,,,,,
3380,Bergensavisen,,,,,,
3381,SVT2,,,,,,
3382,E-Ostroleka,,,,,,
3383,JFK21,Denmark_majority,1.0,19.0,Peaceful_protest_majority,1.0,19.0
3384,Tvn24,,,,,,
3385,The Scotsman,,,,,,
3386,Cape Cod Times,,,,,,
3387,360 Stepeni,,,,,,
3388,Silver City Daily Press and Independent,,,,,,
3389,Enterprise (Brockton),,,,,,
3390,Tzomet HaSharon,Israel_majority,1.0,5.0,Peaceful_protest_majority,0.8,4.0
3391,Black Flag Movement,,,,,,
3392,Peace Brigades International (Canada),,,,,,
3393,Nya Wermlands Tidningen,,,,,,
3394,Polizei Berlin,Germany_majority,1.0,19.0,Peaceful_protest_majority,0.7368421052631579,14.0
3395,Naiz,,,,,,
3396,News 6 (Orlando),United_States_majority,1.0,5.0,Peaceful_protest_majority,1.0,5.0
3397,Kherson Online,,,,,,
3398,Efecto Cocuyo,,,,,,
3399,SEIU Iowa,,,,,,
3400,Gazzetta Di Parma,Italy_majority,1.0,5.0,Peaceful_protest_majority,1.0,5.0
3401,TNTV,,,,,,
3402,Diario do Amapa,,,,,,
3403,Radio Sarajevo,,,,,,
3404,MLK50,,,,,,
3405,Human.uz,,,,,,
3406,Fundasaun Mahein,,,,,,
3407,Diario Do Minho,,,,,,
3408,Open Caucasus Media,Georgia_majority,1.0,5.0,Peaceful_protest_majority,0.8,4.0
3409,Daily Californian,,,,,,
3410,Asia News International,,,,,,
3411,Russian World,,,,,,
3412,SocSol,,,,,,
3413,InDepthNH,,,,,,
3414,KSBW8,United_States_majority,1.0,6.0,Peaceful_protest_majority,1.0,6.0
3415,TV2 Lorry,,,,,,
3416,Imedinews.ge,Georgia_majority,1.0,22.0,Peaceful_protest_majority,0.9545454545454546,21.0
3417,Metro Seoul,South_Korea_majority,1.0,11.0,Peaceful_protest_majority,1.0,11.0
3418,Khabar Break,,,,,,
3419,Termoli Online,,,,,,
3420,Il Corriere Della Citta,,,,,,
3421,Watan (Iraq),,,,,,
3422,Sonin.mn,,,,,,
3423,Jordan Times,,,,,,
3424,Palestine Information Center,,,,,,
3425,WDEL,,,,,,
3426,Whidbey News-Times,,,,,,
3427,Publico (Portugal),,,,,,
3428,Tiger Newspaper,,,,,,
3429,AWC,Japan_majority,1.0,7.0,Peaceful_protest_majority,1.0,7.0
3430,Daily Express (Malaysia),,,,,,
3431,KQED,,,,,,
3432,Stram Kurs,,,,,,
3433,Polizei Brandenburg,,,,,,
3434,GoLocal (Providence),,,,,,
3435,Sannnichi Shimbun,,,,,,
3436,Loop News St. Lucia,,,,,,
3437,Cuneo Cronaca,,,,,,
3438,Union General de Trabajadores,,,,,,
3439,GBH,,,,,,
3440,Sentinel Colorado,,,,,,
3441,Mi-Tomorrow,Italy_majority,1.0,7.0,Peaceful_protest_majority,1.0,7.0
3442,112 Groningen,Netherlands_majority,1.0,6.0,Peaceful_protest_majority,1.0,6.0
3443,Johns Hopkins News-Letter,,,,,,
3444,Fox10 (Phoenix),United_States_majority,1.0,12.0,Peaceful_protest_majority,1.0,12.0
3445,112 Vallei,,,,,,
3446,Public Eye,,,,,,
3447,Colorado Community Media,,,,,,
3448,NBC2,,,,,,
3449,Liberia Broadcasting System,,,,,,
3450,Chamal Post,,,,,,
3451,Jawa Pos,,,,,,
3452,Jubi,,,,,,
3453,Bondia,,,,,,
3454,NPR WHYY,United_States_majority,1.0,5.0,Peaceful_protest_majority,1.0,5.0
3455,25ABC,,,,,,
3456,Daily Free Press,,,,,,
3457,Patriotic Union of Kurdistan,,,,,,
3458,B1.ro,,,,,,
3459,La Croix,,,,,,
3460,Workers World,,,,,,
3461,48 Hills,,,,,,
3462,SFBay,,,,,,
3463,Lemainelibre,,,,,,
3464,KMVT CBS 11 (Boise),,,,,,
3465,News Radio 1310 KLIX,,,,,,
3466,Michigan Daily,United_States_majority,1.0,8.0,Peaceful_protest_majority,1.0,8.0
3467,Jefferson Public Radio,,,,,,
3468,GV Wire,,,,,,
3469,El Hiwar (Algeria),,,,,,
3470,Porterville Recorder,,,,,,
3471,Eagle-Tribune,,,,,,
3472,Times Union (Albany),United_States_majority,1.0,8.0,Peaceful_protest_majority,0.75,6.0
3473,Megaphone News,,,,,,
3474,Post (Athens),,,,,,
3475,Al Quds City,,,,,,
3476,Effect.uz,,,,,,
3477,SEIU 1199 WV/KY/OH,,,,,,
3478,WAFF48,,,,,,
3479,Lodi News-Sentinel,,,,,,
3480,Ecodiario,Spain_majority,1.0,9.0,Peaceful_protest_majority,0.8888888888888888,8.0
3481,Lusaka Times,,,,,,
3482,O Rio Branco,,,,,,
3483,Seattle Post-Intelligencer,United_States_majority,1.0,6.0,Peaceful_protest_majority,0.8333333333333334,5.0
3484,Heves Megyei Hirlap,,,,,,
3485,Iran Wire,,,,,,
3486,East Bay Times,United_States_majority,1.0,7.0,Peaceful_protest_majority,1.0,7.0
3487,U Centar,,,,,,
3488,Clarin,,,,,,
3489,Salem News,United_States_majority,1.0,5.0,Peaceful_protest_majority,1.0,5.0
3490,Expresul,,,,,,
3491,Publika TV,,,,,,
3492,SEIU,,,,,,
3493,Pobjeda,,,,,,
3494,TV Lux,Belgium_majority,1.0,11.0,Peaceful_protest_majority,1.0,11.0
3495,Outlook,,,,,,
3496,Chicago Teachers Union,,,,,,
3497,Il Sicilia,,,,,,
3498,Daily Inter Lake,,,,,,
3499,Chalkbeat Tennessee,,,,,,
3500,Dinamo Press,,,,,,
3501,La Opinion De Zamora,Spain_majority,1.0,5.0,Peaceful_protest_majority,1.0,5.0
3502,La Union (Argentina),Argentina_majority,1.0,5.0,Peaceful_protest_majority,1.0,5.0
3503,Walbrzych dla was,,,,,,
3504,WDTV,,,,,,
3505,SEIU 1199 NE,,,,,,
3506,Florida Rising,,,,,,
3507,Ithacan,,,,,,
3508,22 News (Springfield),United_States_majority,1.0,5.0,Peaceful_protest_majority,1.0,5.0
3509,Benito Link,,,,,,
3510,La Spezia Oggi,,,,,,
3511,El Periodic,Spain_majority,1.0,10.0,Peaceful_protest_majority,1.0,10.0
3512,Mainer News,,,,,,
3513,Noozhawk,,,,,,
3514,Albuquerque Journal,,,,,,
3515,WaldNet,,,,,,
3516,FinanseWP,,,,,,
3517,StillStandingForCulture,Belgium_majority,1.0,5.0,Peaceful_protest_majority,1.0,5.0
3518,TV Com,Belgium_majority,1.0,8.0,Peaceful_protest_majority,1.0,8.0
3519,Denverite,,,,,,
3520,WKRG5,,,,,,
3521,Konin Naszemiasto,,,,,,
3522,Nasze Miasto Malopolskie,,,,,,
3523,Radomsko Naszemiasto,,,,,,
3524,Stalowa Wola Naszemiasto,,,,,,
3525,Winnipeg Sun,,,,,,
3526,Dziennik Wschodni,Poland_majority,1.0,5.0,Peaceful_protest_majority,1.0,5.0
3527,Karapatan,,,,,,
3528,Yougbodh,Nepal_majority,1.0,6.0,Peaceful_protest_majority,0.8333333333333334,5.0
3529,Nyasa Times (Malawi),,,,,,
3530,Vratme Deti do Skoly,,,,,,
3531,Grosse Point Times,,,,,,
3532,UNITE HERE Local 30,,,,,,
3533,Gabo News,,,,,,
3534,Il Messaggero,Italy_majority,1.0,13.0,Peaceful_protest_majority,1.0,13.0
3535,Al Mawqif,,,,,,
3536,ProTV,,,,,,
3537,Conway Daily Sun,,,,,,
3538,Midi Madagasikara,,,,,,
3539,Montclarion,,,,,,
3540,L'Arena,,,,,,
3541,Turks and Caicos Weekly News,,,,,,
3542,Maravi Express,,,,,,
3543,HomeCare FightFor15,,,,,,
3544,WLRN Radio,,,,,,
3545,Fox14 (El Paso),,,,,,
3546,News Sicilia,,,,,,
3547,News Mada,,,,,,
3548,El Regional de Piura,,,,,,
3549,La Libre,,,,,,
3550,Arabi 21,,,,,,
3551,Wprost,,,,,,
3552,Tjen Folket,,,,,,
3553,Westfalische Rundschau,,,,,,
3554,Channel 11 (Savannah),,,,,,
3555,SFist,,,,,,
3556,Dziennik Baltycki,Poland_majority,1.0,5.0,Peaceful_protest_majority,1.0,5.0
3557,Teleuniverso,,,,,,
3558,Latina Today,Italy_majority,1.0,9.0,Peaceful_protest_majority,0.8888888888888888,8.0
3559,Argus-Courier,,,,,,
3560,Lebanon Support,Lebanon_majority,1.0,20.0,Peaceful_protest_majority,0.85,17.0
3561,Potenza News,,,,,,
3562,La Opinion De Malaga,,,,,,
3563,Libertad Digital,,,,,,
3564,Tampa Bay Times,,,,,,
3565,CBN,,,,,,
3566,Colorado Sun,United_States_majority,1.0,5.0,Peaceful_protest_majority,1.0,5.0
3567,Fox28 (Columbus),,,,,,
3568,Dirty South Rights Watch,,,,,,
3569,Folha do Estado da Bahia,Brazil_majority,1.0,6.0,Peaceful_protest_majority,1.0,6.0
3570,Daryo,,,,,,
3571,Force Ouvriere,,,,,,
3572,Ruvo Channel,,,,,,
3573,Efsyn.gr,Greece_majority,1.0,7.0,Peaceful_protest_majority,0.8571428571428571,6.0
3574,St. Louis American,,,,,,
3575,ZanteTimes.gr,,,,,,
3576,Tribune (San Luis Obispo),United_States_majority,1.0,5.0,Peaceful_protest_majority,1.0,5.0
3577,RTC,Belgium_majority,1.0,7.0,Peaceful_protest_majority,1.0,7.0
3578,El Khabar,,,,,,
3579,Vice News,,,,,,
3580,Journal News,United_States_majority,1.0,7.0,Peaceful_protest_majority,1.0,7.0
3581,20minutos,Spain_majority,1.0,18.0,Peaceful_protest_majority,0.8333333333333334,15.0
3582,Jnews.ge,,,,,,
3583,Logan Daily News,,,,,,
3584,Nukus Online,,,,,,
3585,Zivot PO,,,,,,
3586,College Heights Herald,,,,,,
3587,Clark County Today,United_States_majority,1.0,6.0,Peaceful_protest_majority,0.8333333333333334,5.0
3588,Djelfa Info,,,,,,
3589,Infostart,,,,,,
3590,Nasze Miasto Bielsko Biala,,,,,,
3591,WTK PL,,,,,,
3592,Publika,Georgia_majority,1.0,7.0,Peaceful_protest_majority,0.8571428571428571,6.0
3593,Dziennik Zachodni,Poland_majority,1.0,7.0,Peaceful_protest_majority,1.0,7.0
3594,St. Paul Pioneer Press,United_States_majority,1.0,10.0,Peaceful_protest_majority,0.7,7.0
3595,Now News,,,,,,
3596,PSL Florida,,,,,,
3597,West Side Rag,,,,,,
3598,Lebanese Army,,,,,,
3599,DOEW,,,,,,
3600,Newsclick,,,,,,
3601,Count Love,,,,,,
3602,UNITE HERE Local 8,,,,,,
3603,Lansing State Journal,United_States_majority,1.0,6.0,Peaceful_protest_majority,1.0,6.0
3604,Ionia Sentinel-Standard,,,,,,
3605,Saratogian,,,,,,
3606,Keweenaw Report,,,,,,
3607,Aspen Daily,,,,,,
3608,Mascherine Tricolori,,,,,,
3609,Lebanon24,,,,,,
3610,Daily Star (Lebanon),,,,,,
3611,New Talk,,,,,,
3612,Ravenna Notizie,,,,,,
3613,York Dispatch,,,,,,
3614,EKOenergy,,,,,,
3615,Luonnonsuojeluliitto,,,,,,
3616,MNCTV Congo,,,,,,
3617,Le Cronache Lucane,,,,,,
3618,Folkebevaegelsen For Frihed,,,,,,
3619,Colorado Newsline,,,,,,
3620,Meduza,,,,,,
3621,Reporters Sans Frontieres,,,,,,
3622,Lebanon Debate,,,,,,
3623,Estadao,,,,,,
3624,Hong Kong Government News,,,,,,
3625,Osceola News Gazette,,,,,,
3626,Charlotte Sun,,,,,,
3627,Cretalive News,,,,,,
3628,The National (UAE),,,,,,
3629,Confederation Generale du Travail,,,,,,
3630,GeoTV,,,,,,
3631,Al Nour,,,,,,
3632,Bow Island Commentator,,,,,,
3633,Castor Advance,,,,,,
3634,Citta Della Spezia,,,,,,
3635,WIS News 10,United_States_majority,1.0,7.0,Peaceful_protest_majority,1.0,7.0
3636,Floyd County Chronicle,,,,,,
3637,Mercury (South Africa),,,,,,
3638,Tg Padova,,,,,,
3639,Antenna Tre,,,,,,
3640,112 HM,,,,,,
3641,Milano Sud,Italy_majority,1.0,5.0,Peaceful_protest_majority,1.0,5.0
3642,Maghreb Emergent,,,,,,
3643,NOS,,,,,,
3644,Calcalist,,,,,,
3645,Independent Tribune,,,,,,
3646,Mixnews,Latvia_majority,1.0,6.0,Peaceful_protest_majority,0.8333333333333334,5.0
3647,RD News Now,,,,,,
3648,Annonsbladet,,,,,,
3649,Cronache della Campania,,,,,,
3650,Daily Nation (Zambia),,,,,,
3651,Cincinnati Enquirer,United_States_majority,1.0,8.0,Peaceful_protest_majority,0.875,7.0
3652,Prachachat,,,,,,
3653,L'Ora Di Cronache,,,,,,
3654,La Provincia Di Crema,,,,,,
3655,Affari Italiani,Italy_majority,1.0,6.0,Peaceful_protest_majority,1.0,6.0
3656,Maeil Shinmun,,,,,,
3657,Sunrise Atlanta,,,,,,
3658,Newstalk,,,,,,
3659,TG24,,,,,,
3660,El Periodico Mediterraneo,,,,,,
3661,Molise Network,,,,,,
3662,Le Nouvel Observateur,France_majority,1.0,7.0,Peaceful_protest_majority,1.0,7.0
3663,KVRR Local News,,,,,,
3664,Times-News (Burlington),,,,,,
3665,Arab News,,,,,,
3666,Midtjyllands Avis,,,,,,
3667,Tydenik Policie,,,,,,
3668,El Watani (Algeria),,,,,,
3669,Radio Publique Africaine,,,,,,
3670,Tygodnik Rolniczy,,,,,,
3671,WGXA Fox24,,,,,,
3672,Falkirk Herald,,,,,,
3673,"War, Security, Constitutional Changes NO! Total Action Executive Committee",,,,,,
3674,Batavian,,,,,,
3675,City (New York),,,,,,
3676,ABC Action News,United_States_majority,1.0,8.0,Peaceful_protest_majority,1.0,8.0
3677,Swaziland Media Commentary,,,,,,
3678,Times of Swaziland,,,,,,
3679,Rieti Life,,,,,,
3680,New Sarawak Tribune,,,,,,
3681,One News Page,,,,,,
3682,Radio Luna,,,,,,
3683,6000 Sardine,,,,,,
3684,Minnesota Daily,,,,,,
3685,WCCO Channel 4,United_States_majority,1.0,17.0,Peaceful_protest_majority,0.7647058823529411,13.0
3686,Clevelanddotcom,United_States_majority,1.0,5.0,Peaceful_protest_majority,0.8,4.0
3687,10TV,,,,,,
3688,WISC-TV3,United_States_majority,1.0,9.0,Peaceful_protest_majority,1.0,9.0
3689,Journalen OsloMet,,,,,,
3690,West Central Tribune,,,,,,
3691,Duluth News Tribune,,,,,,
3692,African News Agency,,,,,,
3693,Trelleborg Allehanda,,,,,,
3694,Daily Republic,United_States_majority,1.0,10.0,Peaceful_protest_majority,1.0,10.0
3695,Varmlands Folkblad,,,,,,
3696,Press (Brentwood),,,,,,
3697,Independent (Livermore),,,,,,
3698,Times-Standard,,,,,,
3699,Sierra Sun,,,,,,
3700,Turlock Journal,,,,,,
3701,Appeal-Democrat,,,,,,
3702,Red Bluff Daily News,,,,,,
3703,Almanac News,,,,,,
3704,County 10,,,,,,
3705,Mt Shasta Herald,,,,,,
3706,Diariodeavisos (Canarias),,,,,,
3707,MAKEDONIA,Greece_majority,1.0,16.0,Peaceful_protest_majority,0.875,14.0
3708,Tarnowska TV,,,,,,
3709,Mitti,,,,,,
3710,Harvard Crimson,,,,,,
3711,Daily Tar Heel,,,,,,
3712,Abolish ICE NYNJ,,,,,,
3713,Durango Herald,United_States_majority,1.0,5.0,Peaceful_protest_majority,1.0,5.0
3714,Salerno Notizie,,,,,,
3715,Echaab,,,,,,
3716,Echorouk,Algeria_majority,1.0,13.0,Peaceful_protest_majority,0.9230769230769231,12.0
3717,New America,,,,,,
3718,TAPinto,United_States_majority,1.0,5.0,Peaceful_protest_majority,0.8,4.0
3719,Indy Week,,,,,,
3720,Jornada (Bolivia),Bolivia_majority,1.0,7.0,Peaceful_protest_majority,1.0,7.0
3721,Nashville Scene,,,,,,
3722,People's Plaza TN,,,,,,
3723,Union Advocate,,,,,,
3724,Fox9,,,,,,
3725,Windhoek Observer,,,,,,
3726,AGIMEG,,,,,,
3727,OTZ,,,,,,
3728,LGC News,Cyprus_majority,1.0,9.0,Peaceful_protest_majority,0.7777777777777778,7.0
3729,Yeniduzen,Cyprus_majority,1.0,12.0,Peaceful_protest_majority,0.9166666666666666,11.0
3730,Voce,,,,,,
3731,Baraonda News,,,,,,
3732,Local News Matters,,,,,,
3733,Highway Mail,,,,,,
3734,White Mountain Independent,,,,,,
3735,Idaho Statesman,,,,,,
3736,El Comercio (Peru),,,,,,
3737,Community Action Agency of Somerville,,,,,,
3738,Milwaukee's NPR,,,,,,
3739,Sedibeng Star,,,,,,
3740,9&10 News,,,,,,
3741,Chronicle (Saint Helens),,,,,,
3742,Nisqually Valley News,,,,,,
3743,Lexington Herald-Leader,,,,,,
3744,Forbes,,,,,,
3745,Quotidiano Di Imola,Italy_majority,1.0,13.0,Peaceful_protest_majority,0.8461538461538461,11.0
3746,Novyi Vizit,,,,,,
3747,KHTS,,,,,,
3748,Toscana TV,,,,,,
3749,Piananotizie,,,,,,
3750,Aarhus Vaagner,,,,,,
3751,El Messira,,,,,,
3752,Daily Post (Nigeria),,,,,,
3753,Il Mamilio,Italy_majority,1.0,7.0,Peaceful_protest_majority,1.0,7.0
3754,Qui Livorno,,,,,,
3755,Tachikawa Parade Executive Committee,,,,,,
3756,Japan Today,,,,,,
3757,Shijiazhuang Daily,,,,,,
3758,Shijiazhuang Municipal People's Government,,,,,,
3759,Notizie Di Prato,,,,,,
3760,Al Jadeed (Lebanon),,,,,,
3761,Colorado Public Radio,,,,,,
3762,Dig Boston,,,,,,
3763,Agence de Presse Senegalaise,,,,,,
3764,Sud Quotidien (Senegal),,,,,,
3765,Tri-City Herald,United_States_majority,1.0,7.0,Peaceful_protest_majority,0.8571428571428571,6.0
3766,US News & World Report,,,,,,
3767,Portland Mercury,,,,,,
3768,Everett Herald,,,,,,
3769,Pacific Northwest Inlander,,,,,,
3770,Jornal de Angola,,,,,,
3771,KHON2,,,,,,
3772,Panorama,,,,,,
3773,Macon Telegraph,,,,,,
3774,KOMO Radio News,,,,,,
3775,Business Journals,,,,,,
3776,KIRO7,United_States_majority,1.0,5.0,Peaceful_protest_majority,0.8,4.0
3777,Lakeland PBS,,,,,,
3778,Judische Allgemeine,,,,,,
3779,Lincolnshire Live,,,,,,
3780,Israel Financial Insider,,,,,,
3781,Daily Review (Towanda),,,,,,
3782,Daily Mining Gazette,,,,,,
3783,Houstonia Magazine,,,,,,
3784,Al Araby Al Jadeed,,,,,,
3785,ZVW,,,,,,
3786,Les Echos (Republic of Congo),,,,,,
3787,Telexpresse,,,,,,
3788,Saham News,,,,,,
3789,Athens Indymedia,,,,,,
3790,Key West Citizen,,,,,,
3791,Le Calame,,,,,,
3792,Seychelles News Agency,,,,,,
3793,Dziennik Lodzki,Poland_majority,1.0,5.0,Peaceful_protest_majority,1.0,5.0
3794,California Public,,,,,,
3795,Evening Times,,,,,,
3796,Wallowa County Chieftan,,,,,,
3797,Surrey Advertiser,,,,,,
3798,Polska Times,,,,,,
3799,Jacksonville Daily News,,,,,,
3800,Palestinian United Movement,,,,,,
3801,Tone Madison,,,,,,
3802,Belarus 24,,,,,,
3803,SEIU Local 73,,,,,,
3804,Barre Montpelier Times Argus,,,,,,
3805,Bernardsville News,,,,,,
3806,Commercial Appeal,United_States_majority,1.0,6.0,Peaceful_protest_majority,0.8333333333333334,5.0
3807,Santa Cruz Good Times,,,,,,
3808,Svoboda Info,,,,,,
3809,Al Masdar,,,,,,
3810,CX Press,,,,,,
3811,Oxford Mail,,,,,,
3812,Daily Sabah,Turkey_majority,1.0,6.0,Change_to_group_activity_majority,1.0,6.0
3813,20min.ch,,,,,,
3814,Klassekampen,,,,,,
3815,Diena,,,,,,
3816,Japan Peace Committee,,,,,,
3817,Anti-War Committee Of 1000,,,,,,
3818,State Journal-Register,United_States_majority,1.0,6.0,Peaceful_protest_majority,0.8333333333333334,5.0
3819,Tuscaloosa News,,,,,,
3820,7 ABC,,,,,,
3821,PEN-CONARE,Costa_Rica_majority,1.0,41.0,Peaceful_protest_majority,0.975609756097561,40.0
3822,Antelope Valley Press,,,,,,
3823,Goshen News,,,,,,
3824,ABC57,,,,,,
3825,Focus WTV,,,,,,
3826,WWP,,,,,,
3827,KREX 5 News,,,,,,
3828,THV11,,,,,,
3829,Fairfield Sun,,,,,,
3830,Spinal Column,,,,,,
3831,Wrangler News,,,,,,
3832,TWU Local 100,,,,,,
3833,Ukrayina TV,,,,,,
3834,One Plus One,,,,,,
3835,Abortion Rights Campaign,,,,,,
3836,1199SEIU Massachusetts,,,,,,
3837,Fox 28 (Spokane),,,,,,
3838,Philadelphia Tribune,United_States_majority,1.0,6.0,Peaceful_protest_majority,1.0,6.0
3839,Bozeman Daily Chronicle,United_States_majority,1.0,7.0,Peaceful_protest_majority,1.0,7.0
3840,Real Change News,,,,,,
3841,Fox Business,,,,,,
3842,ITAR-TASS,,,,,,
3843,LIGA.net,Ukraine_majority,1.0,14.0,Peaceful_protest_majority,0.7142857142857143,10.0
3844,112 Zeeland,,,,,,
3845,NTS Kg,,,,,,
3846,Sterling Journal-Advocate,,,,,,
3847,Westford CAT News,,,,,,
3848,Progetto Italia News,,,,,,
3849,Hastings Banner,,,,,,
3850,Westword,,,,,,
3851,Nashua Telegraph,,,,,,
3852,Franklin Connection,,,,,,
3853,CBS6 (Richmond),,,,,,
3854,Merced Sun-Star,,,,,,
3855,JydskeVestkysten,,,,,,
3856,Karjalainen,,,,,,
3857,CNN iPrima,,,,,,
3858,MENAFN,,,,,,
3859,Pressenza,,,,,,
3860,Perilous Chronicle,United_States_majority,1.0,10.0,Peaceful_protest_majority,0.8,8.0
3861,Cortland Standard,,,,,,
3862,Castle Pines News-Press,,,,,,
3863,South Atlantic Media Services,,,,,,
3864,People's Dispatch,,,,,,
3865,VilaWeb,Spain_majority,1.0,18.0,Peaceful_protest_majority,0.9444444444444444,17.0
3866,Il Notiziario Di Cortina,,,,,,
3867,Weston and Somerset Mercury,,,,,,
3868,Journal Record,,,,,,
3869,Levante-EMV,Spain_majority,1.0,8.0,Peaceful_protest_majority,0.875,7.0
3870,In Franken,,,,,,
3871,Hyde Park Herald,,,,,,
3872,Abilene Reflector-Chronicle,,,,,,
3873,NBC12,United_States_majority,1.0,9.0,Peaceful_protest_majority,1.0,9.0
3874,Step Up Louisiana,United_States_majority,1.0,7.0,Peaceful_protest_majority,1.0,7.0
3875,Es-Salam El Youm,,,,,,
3876,Woodner Tenants' Union,,,,,,
3877,Gazzetta di Siena,,,,,,
3878,CosmoPolis,,,,,,
3879,Jemin Ilbo,,,,,,
3880,KFSM,,,,,,
3881,Ada Evening News,,,,,,
3882,UNITE HERE,,,,,,
3883,Reflexion,,,,,,
3884,Daily Star (United Kingdom),,,,,,
3885,Newsflare,,,,,,
3886,Ennahar Online,,,,,,
3887,West Tokyo Labour Union,,,,,,
3888,Ruptly,,,,,,
3889,Knock.LA,,,,,,
3890,Steamboat Pilot & Today,,,,,,
3891,Searchlight Review,,,,,,
3892,Lynden Tribune,,,,,,
3893,Unicorn Riot,United_States_majority,1.0,13.0,Peaceful_protest_majority,0.8461538461538461,11.0
3894,Times Virginian,,,,,,
3895,Radio Bremen,,,,,,
3896,Refuse Fascism,,,,,,
3897,Daily News of Newburyport,,,,,,
3898,PBS WUFT,,,,,,
3899,Moskovskij Komsomolets,,,,,,
3900,Canal C,,,,,,
3901,Evening Echo,,,,,,
3902,Tipp FM,,,,,,
3903,Chronicle (Centralia),,,,,,
